country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
USA,2014,1,short,4,2,21,26,25,25,36,53,69,106,172,326,672,1427,2676,4231,6121,9061,12590,17237,24178,21918,29264,28316,33974,33661,37320
USA,2014,1,short,4,3,24,4,2,2,2,5,6,9,13,14,21,23,33,43,61,87,137,244,516,375,834,751,1245,1213,1583
USA,2014,1,short,4,4,54,11,6,6,9,19,32,49,80,124,198,313,480,721,992,1388,1966,2874,5019,4117,7050,6432,10120,9945,11988
USA,2014,1,short,4,5,0,0,0,0,2,9,19,31,40,57,85,127,161,210,279,584,1452,3973,13124,8881,22669,19615,37840,36491,52246
USA,2014,1,short,4,6,95,14,12,12,24,33,32,36,44,57,90,132,211,326,549,1141,2544,5278,12400,9571,18766,17108,27004,26526,32117
USA,2014,1,short,4,7,91,10,4,7,18,38,74,145,254,482,867,1504,2334,3392,4583,6833,10854,19137,47547,34189,77603,67583,127390,120141,204814
USA,2014,1,short,4,8,28,2,2,3,3,6,12,19,37,64,106,176,286,438,655,1151,2100,3724,8531,6479,13147,11868,19504,18874,26237
USA,2014,1,short,4,9,9,1,0,0,2,4,8,12,20,31,45,62,99,151,219,325,519,886,1850,1366,2938,2542,4906,4646,7690
USA,2014,1,short,4,10,62,10,3,2,4,7,12,15,24,39,58,84,134,195,280,471,851,1619,4722,3146,8266,6914,14987,13648,29292
USA,2014,1,short,4,11,82,12,7,6,6,11,17,21,25,43,88,205,445,805,1466,2710,4398,7081,12725,10504,17724,16193,25331,24495,34267
USA,2014,1,short,4,12,54,5,1,3,3,9,23,51,89,164,293,505,693,825,828,1008,1311,1830,3519,2791,5155,4640,7717,7571,9275
USA,2014,1,short,4,13,5,1,1,0,1,4,4,6,8,12,17,30,44,72,104,156,222,364,765,593,1151,1009,1855,1732,3166
USA,2014,1,short,4,14,30,1,0,1,1,4,6,9,19,28,50,90,142,239,389,649,1154,2098,5218,3820,8363,7325,13522,12734,21940
USA,2014,1,short,4,15,5204,32,10,10,9,10,13,11,12,11,15,24,30,27,21,20,22,32,53,38,87,78,133,135,113
USA,2014,1,short,4,16,447,129,53,88,509,997,1045,1027,968,934,1029,1113,1065,961,877,1058,1471,2347,4853,3765,7301,6688,10344,9872,15380
USA,2015,1,short,4,0,6395,280,132,169,667,1305,1507,1710,1992,2549,3769,6115,9215,13273,18194,27428,42644,70511,149290,114586,224463,199582,345510,330960,502880
USA,2015,1,short,4,1,156,11,4,4,5,13,27,37,58,87,159,254,363,481,538,697,1039,1615,3098,2526,4336,3951,6210,5967,8834
USA,2015,1,short,4,2,27,28,26,23,34,49,67,109,175,310,641,1395,2629,4180,6088,8896,12294,16841,23785,21406,28936,27937,33794,33680,35018
USA,2015,1,short,4,3,34,4,2,2,3,5,5,9,10,14,18,23,34,49,67,92,136,219,502,368,792,705,1214,1180,1577
USA,2015,1,short,4,4,58,8,5,6,8,19,32,54,79,128,205,335,502,741,1039,1420,1975,2978,5199,4245,7266,6658,10228,9871,14091
USA,2015,1,short,4,5,0,0,0,0,2,12,20,32,44,53,89,134,172,210,276,550,1286,3332,11406,7599,19652,16948,32807,31455,47427
USA,2015,1,short,4,6,87,17,12,17,23,31,33,37,43,61,93,143,206,341,574,1231,2753,6010,14220,10931,21346,19222,31676,30735,41852
USA,2015,1,short,4,7,80,10,4,6,19,42,77,142,261,488,848,1504,2328,3450,4641,6902,10882,19173,47903,34238,77502,66842,129365,122667,201806
USA,2015,1,short,4,8,27,3,2,3,3,5,9,20,33,67,101,174,285,444,665,1171,2117,3938,8835,6704,13451,11974,20639,19475,33232
USA,2015,1,short,4,9,10,0,0,0,1,4,8,13,18,30,43,59,95,147,220,318,519,801,1806,1329,2838,2495,4505,4173,8097
USA,2015,1,short,4,10,77,9,2,2,4,6,9,13,17,24,42,70,104,169,264,468,864,1754,4980,3326,8564,7108,15646,14506,27975
USA,2015,1,short,4,11,92,10,7,7,6,15,13,18,27,41,81,211,445,844,1485,2763,4483,7043,13092,10799,18058,16372,26262,25249,37227
USA,2015,1,short,4,12,56,5,2,2,4,9,24,62,97,174,289,512,690,832,861,997,1328,1870,3455,2732,5022,4618,6990,6878,8202
USA,2015,1,short,4,13,4,1,0,1,1,2,5,5,8,12,20,31,48,81,103,154,234,355,726,556,1096,985,1636,1564,2419
USA,2015,1,short,4,14,27,2,1,1,1,2,5,11,15,30,53,94,158,259,408,688,1174,2183,5202,3825,8186,7142,13265,12595,20506
USA,2015,1,short,4,15,5163,34,11,9,11,10,12,13,12,14,17,23,27,33,23,20,29,31,71,63,88,79,132,115,315
USA,2015,1,short,4,16,498,137,54,86,541,1080,1161,1135,1095,1015,1069,1155,1127,1011,944,1061,1530,2369,5010,3939,7330,6546,11142,10850,14301
USA,2016,1,short,4,0,6372,276,132,168,715,1421,1675,1889,2197,2699,3841,6102,9263,13318,18295,27168,42066,68376,145643,112283,214665,190543,326224,312754,476271
USA,2016,1,short,4,1,163,13,5,3,4,12,28,39,59,88,139,237,347,455,535,664,998,1513,2909,2412,3938,3638,5322,5150,7240
USA,2016,1,short,4,2,33,30,27,24,37,49,67,105,171,312,611,1325,2533,4120,5983,8585,12017,16416,23572,21415,28034,26915,33212,32873,36981
USA,2016,1,short,4,3,34,5,2,2,4,4,6,8,10,12,18,24,34,46,62,93,137,207,533,381,846,705,1500,1397,2641
USA,2016,1,short,4,4,51,10,5,5,10,17,30,50,79,128,213,342,502,750,1020,1441,2036,2885,5274,4292,7306,6622,10470,10075,14871
USA,2016,1,short,4,5,2,0,0,0,3,11,25,37,51,62,96,141,189,243,289,540,1231,3139,10695,7125,18081,15439,30298,28803,46961
USA,2016,1,short,4,6,88,15,9,14,23,34,34,37,45,61,92,142,217,339,611,1265,2894,6125,14697,11198,21936,19848,31592,30898,39329
USA,2016,1,short,4,7,77,8,4,6,17,40,74,143,266,490,870,1502,2360,3451,4744,6949,10673,18441,46691,33536,73909,63332,122827,116233,196267
USA,2016,1,short,4,8,40,4,2,3,3,5,10,20,39,69,106,179,283,454,677,1161,2090,3854,8625,6505,13011,11432,20314,19634,27885
USA,2016,1,short,4,9,12,0,0,1,2,4,7,13,22,32,44,67,102,149,209,319,488,760,1706,1296,2554,2279,3824,3614,6163
USA,2016,1,short,4,10,74,10,3,2,3,7,9,14,20,30,42,70,112,182,276,446,808,1453,4088,2826,6701,5639,11612,10739,21328
USA,2016,1,short,4,11,101,11,5,6,8,11,15,22,29,48,83,207,442,846,1477,2734,4433,6834,12647,10314,17473,16049,24057,23204,33557
USA,2016,1,short,4,12,57,5,2,3,5,9,27,62,107,168,285,483,683,826,898,1010,1281,1854,3450,2756,4885,4454,6878,6564,10371
USA,2016,1,short,4,13,5,1,0,1,2,3,4,8,10,11,21,33,50,78,107,156,237,341,728,576,1042,949,1475,1449,1761
USA,2016,1,short,4,14,20,1,1,0,1,2,7,10,22,30,59,92,151,263,409,679,1180,2141,5005,3687,7732,6738,12327,11844,17709
USA,2016,1,short,4,15,5126,32,10,9,12,10,11,11,10,11,16,25,30,34,25,19,20,37,63,53,84,75,127,129,98
USA,2016,1,short,4,16,492,132,56,88,581,1204,1321,1311,1257,1148,1147,1233,1229,1083,974,1105,1543,2376,4961,3911,7133,6428,10389,10145,13110
USA,2017,1,short,4,0,6268,273,125,186,728,1384,1719,1966,2278,2739,3894,6061,9222,13339,18355,26859,42008,68958,147027,114243,210904,185923,322103,309082,467845
USA,2017,1,short,4,1,158,12,4,3,4,11,25,38,57,77,124,227,318,428,512,645,967,1492,2901,2427,3824,3466,5417,5249,7304
USA,2017,1,short,4,2,23,27,21,26,32,48,62,97,176,313,599,1263,2414,4002,5877,8316,11785,16217,23087,21040,27076,25975,31976,31586,36344
USA,2017,1,short,4,3,24,4,2,2,3,4,6,9,11,12,16,24,33,44,65,86,137,226,502,380,740,632,1223,1101,2583
USA,2017,1,short,4,4,49,9,5,6,9,19,35,51,82,131,216,345,528,775,1064,1496,2108,3072,5378,4424,7236,6477,10613,10224,14965
USA,2017,1,short,4,5,1,1,0,0,2,9,24,39,55,65,103,150,198,244,306,533,1212,3127,10653,7201,17378,14627,29621,28734,39550
USA,2017,1,short,4,6,69,16,11,15,22,32,33,40,45,63,95,146,231,372,624,1305,2971,6435,15470,12135,21969,19549,32740,31328,48547
USA,2017,1,short,4,7,85,9,4,5,20,38,73,155,265,487,831,1484,2353,3492,4781,6890,10728,18478,46874,33630,72679,62188,119383,113351,186894
USA,2017,1,short,4,8,31,6,2,3,3,4,10,21,38,66,109,183,282,461,675,1150,2076,3823,8959,6894,12981,11419,19933,19151,28683
USA,2017,1,short,4,9,18,0,0,1,3,3,6,15,21,31,48,63,97,143,216,306,466,725,1642,1225,2456,2106,4015,3976,4454
USA,2017,1,short,4,10,69,11,3,2,4,7,8,12,19,26,40,66,111,178,274,453,816,1580,4400,2986,7156,5894,12777,11833,23339
USA,2017,1,short,4,11,72,8,6,6,8,12,15,18,26,44,88,203,450,869,1484,2680,4416,6853,12860,10614,17237,15794,23658,23018,30821
USA,2017,1,short,4,12,47,5,2,3,3,9,26,60,107,168,298,468,664,821,890,1011,1304,1906,3449,2808,4697,4232,6767,6632,8285
USA,2017,1,short,4,13,5,1,0,1,1,3,4,6,9,10,20,30,48,77,107,159,251,364,748,589,1059,886,1832,1765,2583
USA,2017,1,short,4,14,29,1,0,0,1,2,7,10,18,32,58,97,157,258,425,690,1155,2135,4904,3674,7302,6301,11758,11153,18528
USA,2017,1,short,4,15,5049,32,11,11,9,11,11,13,11,12,15,22,33,32,26,21,22,37,57,47,77,72,101,102,89
USA,2017,1,short,4,16,540,132,52,102,604,1173,1374,1383,1339,1203,1236,1290,1303,1141,1029,1119,1592,2489,5142,4170,7035,6304,10290,9880,14876
USA,2018,1,short,4,0,6151,276,125,169,686,1310,1639,1900,2278,2745,3899,5950,9216,13395,18499,26540,41683,67715,144663,113677,200993,176736,306008,294114,435273
USA,2018,1,short,4,1,158,12,4,3,5,10,25,38,52,73,122,198,295,414,501,652,954,1455,2764,2293,3621,3297,5023,4862,6770
USA,2018,1,short,4,2,23,27,21,25,39,45,61,99,172,295,597,1196,2364,3923,5713,8073,11374,15901,22650,21088,25491,24357,30400,30430,30072
USA,2018,1,short,4,3,24,4,2,2,3,4,6,8,10,12,19,26,32,44,65,90,131,213,459,352,652,543,1121,1094,1417
USA,2018,1,short,4,4,49,7,5,4,9,19,33,51,89,142,220,355,535,791,1098,1497,2156,3097,5612,4652,7358,6570,10770,10239,16532
USA,2018,1,short,4,5,0,1,0,0,1,7,22,42,58,69,108,141,202,248,304,535,1195,3007,10340,7056,16310,13851,26953,25927,38103
USA,2018,1,short,4,6,83,17,11,14,25,31,36,38,51,61,96,140,230,369,661,1354,3071,6487,15797,12458,21866,19348,32766,31739,43927
USA,2018,1,short,4,7,81,8,3,5,18,39,73,141,272,482,851,1478,2374,3525,4866,6804,10609,18211,46058,33632,68646,58794,111300,105843,170605
USA,2018,1,short,4,8,30,3,2,3,3,5,11,19,32,65,110,180,274,463,700,1148,2079,3679,8888,6803,12678,10866,20524,19834,28025
USA,2018,1,short,4,9,11,0,0,0,2,4,6,11,22,30,44,62,104,153,211,284,458,709,1512,1145,2181,1901,3390,3282,4566
USA,2018,1,short,4,10,69,12,4,2,5,8,10,14,20,31,48,83,132,204,308,467,842,1556,4464,3104,6936,5735,12136,11326,20940
USA,2018,1,short,4,11,61,12,5,5,7,12,13,17,27,43,86,203,450,882,1502,2590,4380,6671,12206,10109,16017,14561,22317,21372,32591
USA,2018,1,short,4,12,55,4,2,3,4,9,27,63,112,173,297,473,681,811,906,1021,1333,1841,3386,2758,4528,4012,6761,6587,8661
USA,2018,1,short,4,13,4,1,0,0,1,3,4,5,8,14,20,32,50,79,110,154,234,363,726,597,960,831,1521,1530,1417
USA,2018,1,short,4,14,31,1,0,1,1,3,6,11,20,36,62,104,158,267,425,697,1207,2070,4785,3617,6909,5971,10967,10332,17870
USA,2018,1,short,4,15,4968,33,11,9,10,10,10,12,11,12,16,23,30,32,27,20,24,32,50,40,70,65,92,100,0
USA,2018,1,short,4,16,504,135,54,92,553,1100,1296,1328,1320,1208,1202,1256,1306,1191,1100,1152,1636,2425,4966,3973,6772,6034,9967,9617,13776
USA,1979,2,short,4,0,11716,570,253,233,529,625,676,829,1275,2016,3199,5017,7354,11281,16461,26162,41344,70362,141707,115148,200708,180907,280608,270042,357426
USA,1979,2,short,4,1,222,25,8,6,9,10,12,15,21,26,39,55,89,114,166,259,393,583,1186,1000,1599,1421,2317,2246,2829
USA,1979,2,short,4,2,50,49,44,38,45,60,97,198,391,748,1338,2202,3108,4278,5439,6859,8375,10626,13044,12506,14239,14253,14182,14643,10837
USA,1979,2,short,4,3,40,9,3,3,4,6,7,10,11,12,16,22,30,34,50,79,121,212,403,339,545,505,710,731,555
USA,1979,2,short,4,4,105,15,12,11,11,15,19,27,42,55,90,142,243,398,588,950,1409,2104,3356,2964,4227,3945,5368,5227,6394
USA,1979,2,short,4,5,3,3,2,2,2,6,12,14,21,28,32,43,44,48,61,114,227,590,1538,1159,2379,2105,3483,3385,4199
USA,1979,2,short,4,6,251,48,20,16,13,19,22,29,36,47,55,82,113,164,224,335,479,624,898,781,1156,1056,1558,1539,1697
USA,1979,2,short,4,7,126,21,7,8,13,27,40,70,147,314,596,1103,1933,3600,5973,10819,18705,33784,71987,57151,104944,93847,149723,142877,199491
USA,1979,2,short,4,8,37,3,2,3,5,11,18,33,60,114,194,286,438,749,1350,2771,5399,10909,24137,19598,34220,31129,46695,45687,54023
USA,1979,2,short,4,9,9,1,0,0,2,3,5,6,11,22,35,53,93,173,329,605,1191,2615,7870,5498,13139,10977,21862,20182,34072
USA,1979,2,short,4,10,262,24,6,5,6,7,9,10,15,22,30,41,61,99,151,290,622,1578,4481,3203,7318,6182,11903,11046,18133
USA,1979,2,short,4,11,136,16,5,4,8,9,12,13,28,43,72,143,240,456,640,936,1242,1552,2530,2211,3239,2865,4745,4590,5873
USA,1979,2,short,4,12,125,9,3,4,6,12,28,49,98,174,252,362,435,525,672,920,1275,2039,3957,3445,5094,4790,6323,6224,7046
USA,1979,2,short,4,13,9,1,1,2,5,9,13,15,17,21,28,43,58,83,119,188,284,446,848,703,1169,1023,1759,1774,1649
USA,1979,2,short,4,14,76,2,1,2,7,14,16,21,26,28,40,57,82,147,248,424,751,1303,2757,2324,3718,3403,4992,4957,5244
USA,1979,2,short,4,15,9904,81,17,16,12,9,11,10,15,15,18,20,25,20,21,24,30,36,54,52,58,54,74,58,184
USA,1979,2,short,4,16,362,261,122,112,380,409,356,312,338,346,363,361,361,392,430,589,841,1363,2662,2211,3662,3352,4915,4875,5202
USA,1980,2,short,4,0,11389,543,258,229,534,619,679,836,1238,1998,3218,5005,7506,11404,17115,26654,42224,72438,147840,118506,211062,190111,294437,281497,387883
USA,1980,2,short,4,1,184,25,8,5,9,11,13,15,20,29,38,62,89,120,182,282,450,735,1455,1209,1985,1831,2597,2363,4294
USA,1980,2,short,4,2,47,42,43,38,49,57,104,199,395,745,1339,2196,3170,4343,5585,7109,8515,10774,13478,12969,14575,14236,15922,16173,14112
USA,1980,2,short,4,3,33,8,3,3,3,6,7,9,10,12,17,22,25,37,54,83,133,224,420,354,562,496,826,783,1136
USA,1980,2,short,4,4,102,17,14,10,13,12,21,25,38,60,98,158,257,418,648,994,1437,2115,3526,3101,4442,4133,5668,5481,7022
USA,1980,2,short,4,5,2,2,2,2,2,7,12,15,21,28,36,44,41,46,65,121,240,667,1815,1366,2784,2414,4259,3991,6202
USA,1980,2,short,4,6,259,50,18,18,15,18,19,24,33,43,59,83,118,176,238,332,509,690,1034,882,1361,1263,1753,1672,2340
USA,1980,2,short,4,7,149,23,9,9,17,25,41,67,136,311,600,1098,1976,3578,6220,10884,18937,34520,74715,58542,109571,97928,155904,148806,207160
USA,1980,2,short,4,8,29,5,3,3,6,11,20,31,60,107,194,264,428,733,1335,2620,5319,10838,23972,19189,34282,31411,45707,44205,56559
USA,1980,2,short,4,9,11,0,0,1,1,4,4,6,13,20,36,54,86,165,315,603,1184,2619,7805,5367,13058,10933,21514,19691,34679
USA,1980,2,short,4,10,216,21,6,4,6,8,9,12,18,24,31,45,80,110,192,358,764,1984,5866,4142,9583,8209,15050,13917,23238
USA,1980,2,short,4,11,126,12,5,6,8,9,12,17,25,45,84,145,269,489,757,1094,1421,1826,2999,2575,3913,3543,5384,5156,7028
USA,1980,2,short,4,12,122,8,3,3,7,13,25,56,97,172,252,357,440,542,701,923,1339,2153,4099,3369,5673,5243,7386,7281,8145
USA,1980,2,short,4,13,11,1,1,2,6,10,11,15,18,24,32,44,62,90,130,192,284,471,899,743,1236,1131,1654,1572,2246
USA,1980,2,short,4,14,72,3,2,1,6,12,16,20,22,26,44,60,91,160,248,454,783,1431,2933,2404,4071,3695,5567,5225,8034
USA,1980,2,short,4,15,9646,80,19,15,13,13,11,11,13,12,16,17,22,20,22,27,35,27,51,44,65,62,78,67,153
USA,1980,2,short,4,16,380,247,120,110,371,403,353,315,318,338,341,355,353,378,424,580,875,1365,2773,2250,3901,3582,5166,5115,5535
USA,1981,2,short,4,0,10780,533,231,216,489,594,664,827,1205,1887,3131,4908,7448,11256,16907,25911,40601,70348,144512,115923,204816,183849,286876,273861,379495
USA,1981,2,short,4,1,202,28,7,6,10,11,14,14,21,27,44,61,90,136,187,292,458,763,1503,1215,2108,1903,2911,2704,4383
USA,1981,2,short,4,2,45,53,44,36,44,56,97,201,374,714,1296,2183,3161,4293,5682,7014,8729,10840,13535,12930,14811,14697,15259,15413,14160
USA,1981,2,short,4,3,27,8,2,2,3,5,6,8,11,16,21,18,25,33,54,87,124,206,426,363,559,490,828,849,678
USA,1981,2,short,4,4,98,16,8,10,11,14,16,25,39,55,90,147,247,393,632,930,1412,2118,3584,3144,4513,4183,5804,5552,7596
USA,1981,2,short,4,5,6,3,2,2,3,7,13,17,20,26,32,38,46,47,67,114,255,671,1919,1417,2978,2659,4228,4027,5660
USA,1981,2,short,4,6,225,48,18,18,17,17,22,28,33,45,64,80,124,175,249,354,498,719,1128,952,1500,1348,2092,1903,3430
USA,1981,2,short,4,7,161,21,8,7,13,23,40,69,141,295,595,1069,1916,3544,6014,10359,17846,33203,72729,57097,105701,93997,151508,143739,206791
USA,1981,2,short,4,8,32,4,2,3,5,11,17,31,60,104,179,271,416,716,1231,2511,4784,10134,22699,18232,32122,29292,43194,42265,49807
USA,1981,2,short,4,9,8,1,0,0,1,3,4,7,10,19,29,54,89,157,313,568,1055,2360,7458,5068,12498,10229,21377,19502,34724
USA,1981,2,short,4,10,180,19,5,4,5,6,10,12,16,22,35,48,74,110,180,350,739,1843,5703,4073,9142,7787,14444,13386,21970
USA,1981,2,short,4,11,113,11,5,6,7,11,14,17,26,42,84,153,278,508,815,1170,1539,1978,3081,2658,3973,3670,5161,4936,6764
USA,1981,2,short,4,12,126,9,4,4,6,13,26,42,88,142,241,329,428,533,685,927,1302,2206,4210,3506,5694,5263,7381,7404,7220
USA,1981,2,short,4,13,8,2,1,3,5,9,11,14,19,23,35,43,70,91,123,214,279,476,918,738,1299,1133,1947,1880,2421
USA,1981,2,short,4,14,84,2,1,1,6,12,14,18,21,25,38,55,87,154,256,452,806,1493,3014,2452,4201,3807,5741,5492,7509
USA,1981,2,short,4,15,9131,81,19,14,14,11,11,9,12,11,12,17,23,18,23,27,35,37,45,42,52,47,72,55,195
USA,1981,2,short,4,16,334,226,105,100,339,386,351,313,314,320,338,342,374,348,396,542,740,1303,2560,2036,3667,3344,4931,4755,6187
USA,1982,2,short,4,0,10241,518,235,211,461,574,634,783,1133,1839,2999,4756,7318,11239,16693,25749,40453,69142,140671,112572,197823,177018,278280,267308,354217
USA,1982,2,short,4,1,174,25,7,5,8,11,16,14,21,30,40,55,95,139,204,310,512,770,1575,1265,2205,1982,3066,3001,3520
USA,1982,2,short,4,2,51,50,40,38,50,63,91,194,376,720,1294,2131,3193,4483,5752,7137,8773,10908,13624,13067,14755,14740,14815,14777,15078
USA,1982,2,short,4,3,34,10,3,2,5,5,5,6,11,11,15,19,30,39,58,79,137,219,443,377,577,529,766,724,1056
USA,1982,2,short,4,4,87,17,11,10,10,13,16,27,37,54,88,145,236,406,599,910,1370,2087,3473,2988,4461,4209,5434,5302,6345
USA,1982,2,short,4,5,2,2,2,1,4,8,11,15,19,23,33,35,42,44,62,112,247,660,1930,1402,3006,2683,4256,4078,5486
USA,1982,2,short,4,6,207,44,15,13,15,15,20,23,29,42,62,88,119,170,257,371,546,799,1214,1088,1470,1318,2059,1905,3123
USA,1982,2,short,4,7,146,19,10,11,13,29,42,61,130,289,553,1034,1890,3417,5852,10335,17820,32712,71345,55580,103411,91587,149137,143226,190054
USA,1982,2,short,4,8,19,4,2,3,5,10,16,33,52,102,171,269,372,671,1176,2300,4614,9549,21309,17101,29868,27001,40955,40062,47131
USA,1982,2,short,4,9,9,1,1,0,2,3,5,6,9,15,31,49,82,160,293,563,1026,2302,6946,4658,11599,9478,19803,18024,32113
USA,1982,2,short,4,10,169,17,4,3,5,5,8,10,15,19,23,42,61,100,147,296,597,1557,4747,3284,7724,6424,12749,11949,18283
USA,1982,2,short,4,11,112,15,6,6,9,10,13,17,19,44,83,157,286,505,815,1229,1587,2048,3168,2732,4054,3731,5305,5140,6446
USA,1982,2,short,4,12,115,8,4,2,3,11,24,41,72,131,215,293,410,495,683,896,1349,2208,4254,3560,5667,5201,7468,7380,8074
USA,1982,2,short,4,13,8,2,1,3,5,9,11,15,16,21,28,44,61,87,129,194,319,508,970,747,1423,1258,2061,1962,2745
USA,1982,2,short,4,14,69,4,1,1,4,10,15,19,18,22,34,49,91,162,263,467,791,1542,3167,2645,4227,3827,5773,5399,8364
USA,1982,2,short,4,15,8734,76,17,16,14,11,11,11,13,11,16,17,19,19,23,25,37,43,46,39,60,44,123,113,191
USA,1982,2,short,4,16,306,223,112,97,309,361,329,292,296,306,311,327,331,342,380,526,728,1230,2460,2038,3316,3008,4510,4265,6207
USA,1983,2,short,4,0,9930,485,220,202,458,547,624,764,1102,1786,2935,4781,7397,11284,16761,26037,40632,69104,144815,114460,204366,182536,286766,274009,373735
USA,1983,2,short,4,1,180,21,8,4,8,10,12,15,18,24,41,67,98,141,206,334,544,853,1833,1497,2493,2276,3314,3189,4167
USA,1983,2,short,4,2,51,49,41,35,43,58,95,188,376,708,1270,2134,3237,4466,5794,7387,8777,10892,13957,13251,15341,15068,16371,16508,15437
USA,1983,2,short,4,3,32,8,4,3,5,4,9,8,10,12,18,18,29,40,56,88,145,233,456,381,603,551,799,764,1038
USA,1983,2,short,4,4,91,14,12,11,12,13,18,25,35,56,90,149,251,409,614,948,1423,2184,3622,3028,4789,4386,6309,6030,8208
USA,1983,2,short,4,5,3,3,2,2,3,7,14,16,20,24,29,39,39,44,61,116,276,744,2178,1594,3322,2861,5061,4866,6391
USA,1983,2,short,4,6,221,45,14,15,15,14,17,24,30,38,59,85,129,184,282,422,659,918,1464,1306,1773,1617,2362,2303,2766
USA,1983,2,short,4,7,161,22,8,7,15,24,37,64,118,274,538,1051,1888,3423,5772,10229,17628,32390,72814,55984,105831,93346,152956,145164,206076
USA,1983,2,short,4,8,24,3,3,3,5,10,16,24,52,95,170,249,372,657,1148,2186,4416,9065,20904,16602,29343,26583,39763,38813,46240
USA,1983,2,short,4,9,8,1,1,1,2,3,5,6,9,17,27,54,87,167,292,548,1024,2243,6885,4586,11396,9447,18754,17178,29498
USA,1983,2,short,4,10,167,17,4,3,6,5,9,10,14,18,28,44,62,98,167,322,689,1781,5741,3940,9274,7874,14557,13529,21564
USA,1983,2,short,4,11,117,12,4,5,8,10,12,17,25,45,86,167,306,550,918,1360,1813,2329,3761,3236,4792,4377,6358,6118,7994
USA,1983,2,short,4,12,117,8,2,2,5,9,23,44,70,126,200,297,396,501,638,891,1282,2144,4226,3442,5763,5376,7222,7142,7763
USA,1983,2,short,4,13,6,2,1,2,6,7,10,12,17,23,30,42,64,89,127,191,306,513,1035,812,1475,1315,2075,2005,2555
USA,1983,2,short,4,14,69,2,2,1,6,12,14,17,19,23,36,57,95,163,270,462,849,1536,3410,2722,4759,4338,6349,6144,7748
USA,1983,2,short,4,15,8373,69,15,13,14,12,11,9,12,12,13,16,20,20,22,26,38,36,51,45,62,55,89,63,269
USA,1983,2,short,4,16,311,209,100,96,305,349,320,285,277,291,301,313,325,332,394,527,765,1245,2478,2033,3350,3065,4429,4195,6021
USA,1984,2,short,4,0,9799,469,208,215,461,551,606,781,1116,1792,2894,4665,7322,11234,16751,25996,40531,68270,144853,113844,203732,180998,286228,272535,379834
USA,1984,2,short,4,1,169,21,6,5,7,12,16,16,21,28,45,61,97,149,217,363,564,961,2008,1615,2754,2502,3670,3437,5267
USA,1984,2,short,4,2,56,44,35,34,42,51,96,193,386,722,1274,2137,3245,4537,5921,7415,8978,11142,14139,13533,15290,15053,16153,16512,13698
USA,1984,2,short,4,3,38,9,4,3,4,6,8,12,13,15,18,21,30,38,58,83,137,231,496,384,710,644,949,950,947
USA,1984,2,short,4,4,95,11,9,9,10,12,19,22,35,51,78,139,226,398,578,927,1359,2084,3752,3185,4828,4326,6653,6344,8765
USA,1984,2,short,4,5,2,2,1,2,3,5,12,19,21,25,28,32,37,43,62,111,253,766,2380,1675,3720,3209,5576,5288,7538
USA,1984,2,short,4,6,180,43,17,13,15,15,18,21,30,35,55,83,126,184,271,451,756,1096,1811,1567,2274,2087,2950,2837,3727
USA,1984,2,short,4,7,167,22,8,9,15,26,38,61,119,264,517,994,1847,3321,5662,10023,17153,31319,71584,54630,103776,90978,150217,142371,203852
USA,1984,2,short,4,8,20,4,3,3,5,9,16,28,49,96,155,258,362,635,1085,2175,4300,8732,20576,16138,29004,26309,38784,37671,46390
USA,1984,2,short,4,9,14,1,0,1,1,3,5,7,9,17,27,44,87,161,291,519,1018,2018,6466,4333,10518,8539,17696,15677,31496
USA,1984,2,short,4,10,144,17,5,4,4,5,8,12,15,21,31,38,61,95,171,345,718,1835,5865,3954,9494,7937,15144,14122,22132
USA,1984,2,short,4,11,116,14,5,5,7,9,12,18,23,43,84,159,321,563,957,1432,1958,2524,4089,3444,5312,4836,7038,6815,8563
USA,1984,2,short,4,12,106,9,3,3,5,10,22,41,68,128,187,281,378,491,671,902,1341,2164,4454,3615,6048,5454,8204,7932,10066
USA,1984,2,short,4,13,4,1,1,2,6,8,10,13,16,23,33,42,65,89,136,213,326,515,1087,857,1522,1389,2005,1943,2435
USA,1984,2,short,4,14,71,2,1,2,6,9,15,17,21,22,36,56,93,165,271,486,865,1630,3667,2900,5123,4655,6824,6398,9731
